hh,urban,year,month,index,ctotal,ctotal_dur,ctotal_gift,cfood,cnodur,totW,months1,weeks1,months2,weeks2,pay2,wage_total,bs_profit,other_inc,HHID,profit_ls,profit_agr,total_agrls,inctotal,w_share,agr_share,bus_share,sex,age,hhnum,father_educ,father_ocup,mother_educ,mother_ocup,writeread,classeduc,illdays,region,familysize
H17202-04-01,0,2014,2,1004,4290800.0,4290800.0,180000.0,3333200.0,957600.0,3170000.0,8.0,4.0,,,,960000.0,0.0,0.0,172020401.0,29900.0,990.0000054240227,30890.000005424023,1021780.000010848,0.9395368865996672,0.030231556700166445,0.0,1.0,43.0,2.0,,,,,0.0,16.0,,2.0,11
H17203-04-01,0,2014,2,1005,4236000.0,4269000.0,132000.0,3790800.0,445200.0,11560000.0,,,12.0,4.0,,,300000.0,240000.0,172030401.0,0.0,398547.0,398547.0,1337094.0,,0.2980695448487541,0.22436717239027323,1.0,54.0,1.0,,,99.0,19.0,0.0,15.0,,2.0,7
H17204-04-01,0,2014,8,1006,5037200.0,5037200.0,1020800.0,4050800.0,986400.0,1930000.0,12.0,4.0,22.0,10.0,,4200000.0,130000.0,0.0,172040401.0,0.0,-303904.0000002086,-303904.0000002086,3722191.999999583,1.1283673706247477,-0.08164651366728065,0.03492565670981362,1.0,51.0,1.0,,,,,0.0,33.0,,2.0,6
H17205-04-01,0,2014,2,1007,3716600.0,3716600.0,126000.0,2701400.0,1015200.0,1760000.0,,,,,,,290000.0,0.0,172050401.0,90400.0,70498.99999910593,160898.99999910593,611797.9999982119,,0.26299366784392264,0.47401266431215466,1.0,46.0,1.0,,,73.0,99.0,0.0,17.0,,2.0,7
H17206-04-01,1,2014,8,1008,5744800.0,5744800.0,90000.0,2579200.0,3165600.0,8230000.0,,,,,,,0.0,0.0,172060401.0,-6000.0,-41350.00000149012,-47350.000001490116,-94700.00000298023,,0.5,-0.0,1.0,37.0,1.0,,,99.0,19.0,0.0,32.0,,2.0,6
H17207-04-01,0,2014,2,1009,8126200.0,8126200.0,504000.0,5925400.0,2200800.0,1353000.0,24.0,8.0,20.0,7.0,,8184000.0,0.0,0.0,172070401.0,-16400.0,766.999999433756,-15633.000000566246,8152733.9999988675,1.0038350325180654,-0.0019175162590326653,0.0,1.0,45.0,1.0,17.0,1.0,12.0,19.0,0.0,32.0,,2.0,12
H17207-04-02,1,2014,10,1010,2714200.0,2714200.0,1064000.0,2119000.0,595200.0,150000.0,12.0,4.0,,,,2880000.0,0.0,0.0,,,,,2880000.0,1.0,,0.0,1.0,23.0,1.0,36.0,1.0,34.0,1.0,0.0,34.0,7.0,2.0,3
H17208-04-01,0,2014,6,1011,2758200.0,2758200.0,1193200.0,2316600.0,441600.0,1055000.0,,,12.0,4.0,,,10000.0,0.0,172080401.0,0.0,30.0,30.0,10060.0,,0.002982107355864811,0.9940357852882704,1.0,55.0,1.0,1.0,99.0,1.0,99.0,1.0,14.0,,2.0,2
H17210-04-01,0,2014,2,1012,4598600.0,6931600.0,156000.0,3263000.0,1335600.0,6310000.0,,,24.0,6.0,,,320000.0,0.0,172100401.0,112300.0,801698.999999702,913998.999999702,2147997.999999404,,0.42551203492738615,0.1489759301452277,1.0,64.0,1.0,,,,,0.0,33.0,14.0,2.0,7
H17301-04-01,0,2014,5,1013,4154400.0,4176400.0,234000.0,3478800.0,675600.0,8570000.0,,,,,,,0.0,0.0,173010401.0,463600.0,75100.0000011921,538700.0000011921,1077400.0000023842,,0.5,0.0,1.0,65.0,1.0,,,,,0.0,17.0,11.0,2.0,9
H17302-04-01,0,2014,5,1014,1895000.0,1895000.0,96000.0,923000.0,972000.0,451000.0,,,,,,,60000.0,0.0,173020401.0,0.0,845.0000078976153,845.0000078976153,61690.00001579523,,0.01369751998186513,0.9726049600362697,1.0,62.0,1.0,,,,,0.0,23.0,,2.0,3
H17308-04-01,0,2013,11,1015,6518800.0,6518800.0,192000.0,5137600.0,1381200.0,783000.0,,,,,,,538000.0,0.0,173080401.0,1537450.0,-109400.00001788141,1428049.9999821188,3394099.999964237,,0.42074482189598594,0.15851035620802828,1.0,44.0,1.0,,,2.0,19.0,0.0,16.0,,2.0,10
H17309-04-01,0,2014,5,1016,2449500.0,2449500.0,120000.0,2078700.0,370800.0,2576000.0,,,,,,,0.0,0.0,173090401.0,0.0,231500.0,231500.0,463000.0,,0.5,0.0,2.0,40.0,2.0,16.0,19.0,,,1.0,10.0,4.0,2.0,4
H17310-04-01,0,2014,5,1017,4839200.0,4839200.0,120000.0,3660800.0,1178400.0,4820000.0,,,,,,,0.0,0.0,173100401.0,0.0,-23535.0,-23535.0,-47070.0,,0.5,-0.0,1.0,42.0,1.0,,,,,0.0,16.0,,2.0,12
H17401-04-01,1,2014,2,1018,6771800.0,6771800.0,720000.0,4479800.0,2292000.0,7880000.0,8.0,4.0,,,,2480000.0,0.0,0.0,174010401.0,-28500.0,-137673.75,-166173.75,2147652.5,1.154749197088449,-0.07737459854422445,0.0,1.0,44.0,1.0,,,22.0,19.0,0.0,41.0,,2.0,9
H17401-04-02,1,2014,7,1019,2192600.0,2211600.0,66000.0,1235000.0,957600.0,835000.0,,,,,,,0.0,0.0,174010402.0,0.0,154000.0,154000.0,308000.0,,0.5,0.0,2.0,21.0,1.0,51.0,18.0,16.0,18.0,0.0,34.0,,2.0,2
H17403-04-01,1,2014,2,1020,1314200.0,1314200.0,36000.0,884000.0,430200.0,4039000.0,,,,,,,0.0,0.0,174030401.0,292200.0,0.0,292200.0,584400.0,,0.5,0.0,2.0,75.0,1.0,,,,,1.0,,30.0,2.0,2
H17404-04-01,1,2014,2,1021,4459200.0,4464200.0,237600.0,2901600.0,1557600.0,1230000.0,,,,,,,5000.0,0.0,174040401.0,-2000.0,92808.0,90808.0,186616.0,,0.4866035066660951,0.026792986667809833,1.0,42.0,1.0,,,,,0.0,16.0,,2.0,7
H17405-04-01,0,2014,2,1022,1060800.0,1060800.0,83200.0,873600.0,187200.0,0.0,,,,,,,17000.0,0.0,,,,,17000.0,,,1.0,1.0,61.0,1.0,,,,,0.0,16.0,,2.0,1
H17406-04-01,1,2014,2,1023,5134800.0,5134800.0,150000.0,3900000.0,1234800.0,3205000.0,,,6.0,1.0,,,180000.0,0.0,174060401.0,0.0,430875.0,430875.0,1041750.0,,0.4136069114470842,0.17278617710583152,1.0,62.0,1.0,,,,,0.0,17.0,,2.0,10
H17406-04-03,0,2014,8,1024,3489200.0,3489200.0,480000.0,2600000.0,889200.0,350000.0,10.0,2.0,,,,2250000.0,0.0,0.0,,,,,2250000.0,1.0,,0.0,1.0,28.0,1.0,17.0,19.0,17.0,19.0,0.0,51.0,,2.0,1
H17408-04-01,0,2014,8,1025,7796600.0,7796600.0,434000.0,5743400.0,2053200.0,15530000.0,10.0,3.0,4.0,1.0,,4875000.0,350000.0,0.0,174080401.0,-3000.0,1059.0,-1941.0,5221118.0,0.933708067888908,-0.00037175945841484524,0.0670354510279216,1.0,38.0,2.0,,,16.0,19.0,0.0,36.0,,2.0,5
H17409-04-01,1,2014,8,1026,5854200.0,5854200.0,6000.0,3892200.0,1962000.0,9865000.0,,,8.0,4.0,,,304000.0,0.0,174090401.0,803000.0,1857768.0,2660768.0,5625536.0,,0.472980352449971,0.05403929510005802,1.0,45.0,1.0,15.0,20.0,73.0,20.0,0.0,51.0,,2.0,8
H17410-04-01,1,2014,7,1027,5249200.000154972,5249200.000154972,370000.0,3078400.000154972,2170800.0,10340000.0,,,,,,,300000.0,0.0,174100401.0,0.0,155140.0,155140.0,610280.0,,0.2542111817526381,0.49157763649472375,1.0,27.0,1.0,,,14.0,5.0,0.0,34.0,,2.0,7
H17502-04-01,0,2014,3,1028,6389200.0,7711200.0,180000.0,3967600.0,2421600.0,6308000.0,12.0,4.0,16.0,6.0,,3000000.0,0.0,0.0,175020401.0,891000.0,115180.0,1006180.0,5012360.0,0.598520457429235,0.20073977128538253,0.0,2.0,29.0,1.0,14.0,13.0,13.0,19.0,0.0,34.0,,2.0,6
H17503-04-01,0,2014,3,1029,7183400.0,7183400.0,1080000.0,4136600.0,3046800.0,3085000.0,,,,,,,70000.0,0.0,175030401.0,1186910.0,671791.0,1858701.0,3787402.0,,0.4907588367963052,0.01848232640738955,1.0,41.0,1.0,,,73.0,9.0,0.0,17.0,,2.0,10
H17504-04-02,0,2013,9,1030,4480200.0,4488200.0,1497600.0,3471000.0,1009200.0,1635000.0,,,,,,,0.0,0.0,175040402.0,61500.0,225779.0,287279.0,574558.0,,0.5,0.0,2.0,65.0,1.0,,,,,1.0,,3.0,2.0,3
H17506-04-01,0,2014,3,1031,9303800.0,9303800.0,216000.0,4776200.0,4527600.0,1850000.0,,,8.0,3.0,,,180000.0,0.0,175060401.0,-42000.0,688067.0,646067.0,1472134.0,,0.4388642609979798,0.1222714780040404,1.0,47.0,1.0,8.0,19.0,8.0,19.0,0.0,32.0,,2.0,7
H17507-04-01,0,2013,10,1032,3257600.0,3297600.0,910000.0,2553200.0,704400.0,4090000.0,,,,,,,0.0,0.0,175070401.0,0.0,122402.0,122402.0,244804.0,,0.5,0.0,1.0,70.0,1.0,,,,,0.0,51.0,,2.0,3
H17508-04-01,0,2013,9,1033,687000.0,687000.0,420000.0,553800.0,133200.0,70000.0,,,,,,,0.0,0.0,175080401.0,0.0,-1400.0,-1400.0,-2800.0,,0.5,-0.0,2.0,73.0,1.0,,,,,1.0,,4.0,2.0,1
H17509-04-01,0,2013,10,1034,7347400.0,7347400.0,260000.0,5317000.0,2030400.0,1880000.0,,,12.0,4.0,,,0.0,0.0,175090401.0,0.0,-84740.0,-84740.0,-169480.0,,0.5,-0.0,1.0,59.0,2.0,,,,,0.0,16.0,,2.0,12
H17511-04-01,0,2013,9,1035,4523600.0,4523600.0,0.0,2007200.0,2516400.0,1345000.0,,,,,,,280000.0,0.0,175110401.0,70000.0,-19740.0,50260.0,380520.0,,0.13208241353936717,0.7358351729212657,1.0,63.0,1.0,,,8.0,19.0,0.0,16.0,3.0,2.0,5
H17511-04-02,0,2013,9,1036,1817800.0,1817800.0,234000.0,1385800.0,432000.0,372500.0,5.0,2.0,5.0,2.0,,1080000.0,0.0,0.0,175110402.0,-1500.0,67408.0,65908.0,1211816.0,0.8912244103065152,0.05438779484674241,0.0,1.0,28.0,1.0,2.0,19.0,2.0,19.0,0.0,34.0,,2.0,3
H17511-04-03,0,2013,9,1037,2757400.0,2757400.0,164000.0,2220400.0,537000.0,1135000.0,12.0,4.0,12.0,4.0,,14400000.0,30000.0,0.0,175110403.0,0.0,-39500.0,-39500.0,14351000.0,1.0034143962093234,-0.002752421434046408,0.0020904466587694237,1.0,22.0,1.0,2.0,19.0,2.0,19.0,1.0,15.0,,2.0,3
H17601-04-01,0,2013,12,1038,5250600.0,5250600.0,440000.0,4188600.0,1062000.0,5913000.0,,,7.0,4.0,,,200000.0,0.0,176010401.0,86000.0,291000.0,377000.0,954000.0,,0.3951781970649895,0.20964360587002095,1.0,73.0,1.0,,,,,0.0,16.0,,2.0,8
H17602-04-01,0,2014,6,1039,2155200.0,2155200.0,0.0,1326000.0,829200.0,425000.0,,,8.0,2.0,,,0.0,0.0,176020401.0,-35000.0,196092.0,161092.0,322184.0,,0.5,0.0,1.0,31.0,1.0,32.0,19.0,1.0,19.0,0.0,36.0,,2.0,1
H17604-04-01,0,2013,12,1040,3361000.0,3361000.0,420000.0,2314000.0,1047000.0,675000.0,,,1.0,4.0,,,20000.0,0.0,176040401.0,276000.0,118967.0,394967.0,809934.0,,0.487653314961466,0.024693370077068007,2.0,41.0,1.0,15.0,13.0,73.0,19.0,1.0,,,2.0,5
H17605-04-01,0,2014,6,1041,2629000.0,2629000.0,120000.0,1027000.0,1602000.0,1025000.0,,,,,,,10000.0,0.0,176050401.0,-22500.0,31278.0,8778.0,27556.0,,0.3185513136884889,0.3628973726230222,2.0,62.0,1.0,,,,,0.0,16.0,30.0,2.0,2
H17606-04-01,0,2013,12,1042,2399400.0,2399400.0,300000.0,1614600.0,784800.0,825000.0,14.0,4.0,11.0,5.0,,700000.0,0.0,0.0,176060401.0,-5000.0,121290.0,116290.0,932580.0,0.7506058461472475,0.12469707692637629,0.0,1.0,44.0,1.0,51.0,19.0,17.0,19.0,1.0,15.0,,2.0,7
H17608-04-01,0,2014,6,1043,2789400.0,2789400.0,396000.0,2067000.0,722400.0,1370000.0,,,,,,,0.0,0.0,176080401.0,353500.0,210595.0,564095.0,1128190.0,,0.5,0.0,1.0,68.0,1.0,,,,,1.0,,7.0,2.0,4
H17609-04-01,0,2013,12,1045,2368240.0,2368240.0,110000.0,1524640.0,843600.0,2110000.0,,,5.0,2.0,,,70000.0,0.0,176090401.0,-24900.0,200804.0,175904.0,421808.0,,0.4170238591966013,0.1659522816067974,1.0,54.0,1.0,,,,,0.0,16.0,,2.0,3
H17610-04-01,0,2013,12,1046,4321600.0,4371600.0,295200.0,1284400.0,3037200.0,8320000.0,,,,,,,336000.0,45000.0,176100401.0,-3000.0,382830.0,379830.0,1140660.0,,0.33299142601651677,0.2945663037188996,2.0,59.0,1.0,,,,,0.0,17.0,30.0,2.0,3
H17701-04-01,0,2013,10,1047,1268800.0,1268800.0,48000.0,1003600.0,265200.0,520000.0,,,,,,,0.0,0.0,177010401.0,-10000.0,-13805.0,-23805.0,-47610.0,,0.5,-0.0,2.0,70.0,1.0,,,,,1.0,14.0,,2.0,2
H17703-04-01,0,2013,10,1048,2142600.0,2142600.0,208000.0,1723800.0,418800.0,1020000.0,,,,,,,0.0,0.0,177030401.0,0.0,69428.0,69428.0,138856.0,,0.5,0.0,1.0,34.0,1.0,8.0,19.0,8.0,9.0,0.0,32.0,,2.0,6
H17704-04-01,0,2013,10,1049,4248800.0,4368800.0,60000.0,3395600.0,853200.0,1200000.0,,,,,,,0.0,0.0,177040401.0,-12000.0,6183.0,-5817.0,-11634.0,,0.5,-0.0,1.0,71.0,1.0,,,,,0.0,14.0,,2.0,2
H17705-04-02,1,2013,11,1050,4079040.000247955,4079040.000247955,0.0,2486640.000247956,1592400.0,385000.0,10.0,4.0,,,,2600000.0,0.0,0.0,,,,,2600000.0,1.0,,0.0,1.0,30.0,1.0,,,,,1.0,16.0,,2.0,5
H17707-04-02,0,2014,4,1051,1873400.0,1903400.0,318800.0,1391000.0,482400.0,1510000.0,,,,,,,0.0,0.0,177070402.0,-10000.0,19165.0,9165.0,18330.0,,0.5,0.0,2.0,63.0,1.0,,,,,1.0,,,2.0,4
H17707-04-03,0,2014,4,1052,4482100.0,4482100.0,120000.0,3760900.0,721200.0,2150000.0,10.0,3.0,,,,3000000.0,0.0,0.0,177070403.0,-11000.0,24961.0,13961.0,3027922.0,0.9907784942941067,0.004610752852946674,0.0,1.0,47.0,1.0,,,99.0,19.0,0.0,41.0,,2.0,12
H17707-04-04,0,2014,10,1053,2398400.0,2398400.0,442400.0,1601600.0,796800.0,1620000.0,,,,,,,0.0,0.0,177070404.0,0.0,669500.0,669500.0,1339000.0,,0.5,0.0,1.0,25.0,1.0,73.0,19.0,,,0.0,17.0,,1.0,4
H17708-04-01,0,2014,4,1054,7281200.0,7281200.0,391200.0,5267600.0,2013600.0,24650000.0,,,,,,,0.0,1200000.0,177080401.0,-10000.0,713700.0,703700.0,2607400.0,,0.2698857099025849,0.0,1.0,53.0,1.0,,,,,0.0,13.0,30.0,2.0,10
H17708-04-02,0,2014,10,1055,2134200.0,2134200.0,85200.0,1739400.0,394800.0,420000.0,,,,,,,0.0,0.0,177080402.0,123200.0,387400.0,510600.0,1021200.0,,0.5,0.0,1.0,24.0,1.0,14.0,19.0,70.0,19.0,0.0,13.0,,2.0,2
H17709-04-01,0,2013,10,1056,3044800.0,3044800.0,834400.0,2204800.0,840000.0,1570000.0,10.0,3.0,,,,3750000.0,0.0,0.0,177090401.0,-14000.0,125128.0,111128.0,3972256.0,0.9440479163477883,0.02797604182610587,0.0,1.0,44.0,1.0,2.0,19.0,2.0,19.0,0.0,34.0,,2.0,7
H17710-04-01,0,2014,4,1057,3596800.0,3611800.0,346800.0,2064400.0,1532400.0,1418000.0,,,,,,,0.0,0.0,177100401.0,91000.0,-22244.0,68756.0,137512.0,,0.5,0.0,2.0,62.0,1.0,,,,,0.0,17.0,16.0,2.0,3
H18001-04-01,0,2013,11,1058,6748400.0,6766400.0,3113200.0,5174000.0,1574400.0,4795000.0,,,,,,,0.0,0.0,180010401.0,-32000.0,-71160.0,-103160.0,-206320.0,,0.5,-0.0,1.0,52.0,1.0,,,,,0.0,17.0,,3.0,5
H18001-04-02,0,2013,11,1059,1902000.0,1902000.0,241200.0,764400.0,1137600.0,630000.0,,,,,,,0.0,0.0,180010402.0,0.0,-38640.0,-38640.0,-77280.0,,0.5,-0.0,1.0,22.0,2.0,4.0,1.0,2.0,19.0,0.0,17.0,,3.0,3
H18005-04-01,1,2013,11,1060,4891600.0,4891600.0,168000.0,2844400.0,2047200.0,30780000.0,,,12.0,4.0,,,1420000.0,0.0,180050401.0,0.0,650000.0,650000.0,2720000.0,,0.23897058823529413,0.5220588235294118,1.0,54.0,1.0,2.0,19.0,1.0,19.0,0.0,17.0,7.0,3.0,10
H18007-04-01,1,2013,11,1061,8769400.0,8769400.0,156000.0,1931800.0,6837600.0,108229000.0,,,,,,,2140000.0,0.0,,,,,2140000.0,,,1.0,1.0,43.0,1.0,,,,,0.0,34.0,,3.0,5
H18010-04-01,0,2014,6,1062,7289600.0,7459600.0,324000.0,4799600.0,2490000.0,137870000.0,12.0,4.0,1.0,4.0,250000.0,11400000.0,0.0,0.0,180100401.0,1028600.0,-189220.0,839380.0,13078760.0,0.871642265780548,0.06417886710972599,0.0,1.0,53.0,1.0,,,73.0,10.0,0.0,51.0,2.0,3.0,7
H18011-04-01,1,2013,11,1063,10352000.0,10352000.0,0.0,2241200.0,8110800.0,85188000.0,12.0,4.0,,,,6552000.0,0.0,2400000.0,180110401.0,-12100.0,443620.0,431520.0,9815040.0,0.6675469483568075,0.0439651799687011,0.0,2.0,54.0,1.0,,,2.0,10.0,0.0,61.0,10.0,3.0,6
H18012-04-01,1,2014,6,1064,8894800.0,8894800.0,0.0,6073600.0,2821200.0,26045000.0,,,,,,,545000.0,0.0,,,,,545000.0,,,1.0,1.0,48.0,1.0,,,,,0.0,34.0,,3.0,6
H18013-04-01,1,2014,6,1065,6402000.0,6402000.0,15600.0,4009200.0,2392800.0,362000.0,,,,,,,735000.0,0.0,180130401.0,0.0,-234895.0,-234895.0,265210.0,,-0.8856943554164625,2.771388710832925,1.0,35.0,1.0,,,,,0.0,31.0,,3.0,4
H18102-04-01,0,2014,3,1067,5598200.0,5605200.0,120000.0,4573400.0,1024800.0,420000.0,,,,,,,0.0,0.0,181020401.0,940000.0,51240.0,991240.0,1982480.0,,0.5,0.0,2.0,60.0,1.0,,,,,1.0,,4.0,3.0,6
H18103-04-01,0,2013,9,1068,3302000.0,3302000.0,72000.0,1664000.0,1638000.0,3623000.0,,,,,,,231000.0,0.0,181030401.0,176100.0,-35625.0,140475.0,511950.0,,0.2743920304717258,0.4512159390565485,1.0,73.0,1.0,,,,,0.0,16.0,,3.0,5
H18103-04-02,0,2014,3,1069,4513200.0,4513200.0,510400.0,2074800.0,2438400.0,4570000.0,,,,,,,450000.0,0.0,181030402.0,1167000.0,1554000.0,2721000.0,5892000.0,,0.46181262729124234,0.07637474541751528,1.0,33.0,1.0,21.0,19.0,10.0,19.0,0.0,41.0,30.0,3.0,9
H18103-04-03,0,2014,10,1070,1766800.0,1766800.0,237600.0,1144000.0,622800.0,705000.0,12.0,4.0,,,,1440000.0,0.0,0.0,,,,,1440000.0,1.0,,0.0,1.0,27.0,1.0,73.0,5.0,,,0.0,17.0,,3.0,4
H18104-04-01,0,2013,9,1071,1464800.0,1464800.0,174600.0,852800.0,612000.0,360000.0,,,,,,,0.0,0.0,181040401.0,-1500.0,410100.0,408600.0,817200.0,,0.5,0.0,1.0,85.0,1.0,,,,,0.0,13.0,30.0,3.0,3
H18104-04-02,0,2013,9,1072,2283200.0,2288200.0,319200.0,1695200.0,588000.0,340000.0,,,,,,,0.0,0.0,181040402.0,-9000.0,451500.0,442500.0,885000.0,,0.5,0.0,1.0,45.0,1.0,2.0,19.0,2.0,19.0,0.0,32.0,3.0,3.0,6
H18104-04-03,0,2013,10,1073,1113600.0,1113600.0,139200.0,717600.0,396000.0,191000.0,,,5.0,2.0,5000.0,,0.0,0.0,181040403.0,0.0,62675.0,62675.0,125350.0,,0.5,0.0,1.0,24.0,1.0,14.0,19.0,1.0,19.0,0.0,14.0,7.0,3.0,3
H18104-04-04,0,2014,10,1074,2390400.0,2390400.0,532000.0,1435200.0,955200.0,875000.0,,,,,,,0.0,0.0,181040404.0,0.0,173500.0,173500.0,347000.0,,0.5,0.0,1.0,23.0,1.0,,,,,0.0,16.0,8.0,3.0,8
H18105-04-01,0,2013,10,1075,3923200.0,3923200.0,180000.0,2657200.0,1266000.0,330000.0,,,14.0,6.0,30000.0,,70000.0,0.0,181050401.0,488000.0,-7100.0,480900.0,1031800.0,,0.466078697421981,0.06784260515603799,1.0,40.0,1.0,,,,,0.0,17.0,30.0,3.0,7
H18106-04-01,0,2014,3,1076,2127200.0,2127200.0,0.0,1508000.0,619200.0,444500.0,,,,,,,60000.0,0.0,181060401.0,439000.0,62825.0,501825.0,1063650.0,,0.4717952333944437,0.05640953321111268,1.0,28.0,1.0,,12.0,99.0,19.0,0.0,16.0,,3.0,6
H18107-04-01,0,2014,3,1077,2206400.0,2206400.0,58800.0,1445600.0,760800.0,4487000.0,,,,,,,0.0,0.0,181070401.0,-18000.0,49545.0,31545.0,63090.0,,0.5,0.0,2.0,65.0,1.0,,,,,1.0,11.0,,3.0,2
H18108-04-01,0,2014,3,1078,4249800.0,4249800.0,96000.0,2628600.0,1621200.0,828000.0,,,,,,,24000.0,0.0,181080401.0,-10000.0,12130.0,2130.0,28260.0,,0.07537154989384288,0.8492569002123143,2.0,39.0,1.0,,,,,0.0,15.0,14.0,3.0,7
H18109-04-01,0,2014,3,1079,2326200.0,2326200.0,408800.0,1614600.0,711600.0,581000.0,,,,,,,62000.0,0.0,181090401.0,399000.0,63300.0,462300.0,986600.0,,0.4685789580377053,0.0628420839245895,1.0,42.0,1.0,1.0,10.0,99.0,10.0,0.0,23.0,7.0,3.0,7
H18110-04-01,0,2014,3,1080,4715700.0,4715700.0,384000.0,2850900.0,1864800.0,3835000.0,,,6.0,3.0,,,90000.0,0.0,181100401.0,0.0,1063160.0,1063160.0,2216320.0,,0.4796960727692752,0.04060785446144961,1.0,49.0,1.0,21.0,18.0,14.0,1.0,0.0,17.0,14.0,3.0,7
H18201-04-01,0,2014,1,1081,1312400.0,1312400.0,60000.0,634400.0,678000.0,6100000.0,,,,,,,0.0,0.0,182010401.0,0.0,-2440.0,-2440.0,-4880.0,,0.5,-0.0,1.0,27.0,1.0,73.0,19.0,73.0,19.0,1.0,14.0,,3.0,5
H18202-04-02,0,2014,7,1082,2152400.0,2152400.0,545600.0,1508000.0,644400.0,460000.0,,,,,,,0.0,0.0,182020402.0,0.0,187715.0,187715.0,375430.0,,0.5,0.0,1.0,25.0,1.0,12.0,19.0,1.0,19.0,0.0,16.0,,3.0,4
H18202-04-03,0,2014,7,1083,1268200.0,1272200.0,587600.0,683800.0,584400.0,230000.0,,,,,,,0.0,0.0,182020403.0,8000.0,1523680.0,1531680.0,3063360.0,,0.5,0.0,1.0,25.0,1.0,73.0,19.0,73.0,19.0,0.0,16.0,,3.0,5
H18202-04-04,0,2014,7,1084,3105200.0,3105200.0,184000.0,1929200.0,1176000.0,1730000.0,,,,,,,0.0,0.0,182020404.0,13000.0,285600.0,298600.0,597200.0,,0.5,0.0,1.0,51.0,1.0,,,,,0.0,14.0,7.0,3.0,5
H18202-04-05,0,2014,7,1085,2956200.0,2956200.0,96000.0,2176200.0,780000.0,650000.0,,,,,,,0.0,0.0,182020405.0,530000.0,272900.0,802900.0,1605800.0,,0.5,0.0,1.0,20.0,2.0,12.0,19.0,13.0,19.0,0.0,17.0,,3.0,4
H18202-04-06,0,2014,10,1086,1576800.0,1576800.0,348000.0,920400.0,656400.0,202000.0,,,,,,,0.0,0.0,182020406.0,0.0,72000.0,72000.0,144000.0,,0.5,0.0,1.0,23.0,2.0,16.0,19.0,73.0,20.0,0.0,31.0,7.0,3.0,3
H18203-04-01,0,2014,1,1087,3551600.0,3551600.0,180000.0,2350400.0,1201200.0,3575000.0,,,12.0,3.0,,,98000.0,0.0,182030401.0,-4000.0,-47015.0,-51015.0,-4030.0,,12.658808933002481,-24.317617866004962,1.0,42.0,1.0,,,,,0.0,15.0,,3.0,12
H18204-04-01,0,2014,1,1088,2347600.0,2347600.0,72000.0,1955200.0,392400.0,133000.0,15.0,5.0,,,,253600.0,0.0,0.0,182040401.0,1202900.0,-14190.0,1188710.0,2631020.0,0.09638847291164643,0.4518057635441768,0.0,2.0,59.0,1.0,14.0,19.0,,,0.0,,3.0,3.0,2
H18204-04-02,0,2014,8,1089,1682000.0,1682008.0,252000.0,993200.0,688800.0,270000.0,,,24.0,8.0,80000.0,,0.0,0.0,182040402.0,35000.0,74910.0,109910.0,219820.0,,0.5,0.0,1.0,21.0,2.0,,,73.0,19.0,1.0,13.0,,3.0,3
H18205-04-01,0,2014,1,1090,5435800.0,5435800.0,184000.0,4583800.0,852000.0,520000.0,,,,,,,0.0,0.0,182050401.0,1300000.0,188680.0,1488680.0,2977360.0,,0.5,0.0,1.0,45.0,1.0,,,73.0,19.0,0.0,15.0,,3.0,6
H18205-04-02,0,2014,8,1091,2461600.0,2461600.0,137600.0,1580800.0,880800.0,225000.0,,,11.0,8.0,,,80000.0,0.0,182050402.0,0.0,-26000.0,-26000.0,28000.0,,-0.9285714285714286,2.857142857142857,1.0,22.0,2.0,41.0,6.0,73.0,19.0,0.0,17.0,6.0,3.0,4
H18206-04-01,0,2014,8,1092,4089600.0,4089600.0,216000.0,1700400.0,2389200.0,850000.0,,,,,,,0.0,0.0,182060401.0,7000.0,-47613.75,-40613.75,-81227.5,,0.5,-0.0,1.0,57.0,1.0,,,,,0.0,51.0,,3.0,7
H18206-04-02,0,2014,8,1093,1915200.0,1915200.0,156000.0,764400.0,1150800.0,549500.0,,,,,,,0.0,0.0,182060402.0,144000.0,760900.0,904900.0,1809800.0,,0.5,0.0,2.0,18.0,1.0,,19.0,99.0,10.0,0.0,16.0,,3.0,3
H18207-04-01,0,2014,7,1094,4048000.0,4048000.0,144000.0,2828800.0,1219200.0,4520000.0,,,,,,,1500000.0,0.0,182070401.0,263500.0,1426325.0,1689825.0,4879650.0,,0.34630045187667147,0.307399096246657,2.0,56.0,1.0,73.0,10.0,73.0,10.0,1.0,,,3.0,3
H18207-04-02,0,2014,10,1095,1505600.0,1505608.0,887200.0,915200.0,590400.0,420000.0,,,,,,,0.0,0.0,182070402.0,0.0,145200.0,145200.0,290400.0,,0.5,0.0,1.0,20.0,2.0,73.0,19.0,73.0,19.0,0.0,16.0,7.0,3.0,3
H18208-04-01,0,2014,1,1096,4308800.0,4308800.0,324000.0,2600000.0,1708800.0,530000.0,,,,,,,35000.0,0.0,182080401.0,306000.0,-14740.0,291260.0,617520.0,,0.471660836895971,0.05667832620805804,1.0,37.0,1.0,,,10.0,19.0,0.0,14.0,7.0,3.0,8
H18209-04-01,0,2014,7,1097,2567600.0,2567600.0,52000.0,1835600.0,732000.0,504000.0,,,,,,,0.0,0.0,182090401.0,-20500.0,-84060.0,-104560.0,-209120.0,,0.5,-0.0,2.0,45.0,2.0,,,,,1.0,,,3.0,5
